TC-F027,UACC-2873,UACC-1012,UACC-1529,UACC-647,WM1791-C,UACC-827,HA-A,UACC-930,UACC-903,UACC-1097,M93-47,TD-1720,TD-1638,TD-1730,TD-1376-3,TC-1376-3,TD-1384,UACC-1022,A-375,UACC-3093,UACC-383,UACC-457,M92-001,UACC-2534,UACC-1273,UACC-1256,UACC-502,UACC-091,M91-054,M93-007
-0.463487985347707,0.980174880072360,1.92899316009772,1.06866324056384,0.234440671276184,2.95711645214934,0.602847799935116,0.0838794394224942,1.86617511823124,0.572928079378732,1.30012545169081,0.847586322997918,1.24290649744003,0.733100241709573,1.63591471543611,-0.552658904552862,-0.647444427382824,0.637763525924115,0.437230002235238,-1.01051498141257,-0.701175197174053,-1.61999505672608,-1.64618897276008,-0.333624766732351,-0.406774151247801,-0.585396808267039,-0.123907330273206,-1.25784039530607,-0.944844926013574,-0.771467364131448,-0.829154803145862
-0.272578911989020,-0.723064316642245,0.166732905134181,-0.230805926099152,-0.0584307800564262,0.0543063261273551,-0.0334181925223017,0.376511021112709,-0.428484410216446,-0.166846568189428,0.384874686377281,0.919072731894805,-0.136440885087277,-0.226857234887351,-0.475978473637860,-0.237466388383153,-0.0259889824453619,-0.410513503478326,0.180126027173225,0.0640450884940214,-1.08398926244840,-0.795260136652613,-1.30507450872783,0.129365901403606,0.0307674538073829,0.0746914283935110,-0.303541331106522,-0.351607865370722,-0.171461526999495,0.206672334190130,0.613356802296337
0.565525740785439,-0.521248957698441,0.440407937795492,0.165773813705711,-0.0770807356223517,0.0693029416004074,-0.308404806959463,-0.0127939963372684,-0.285587247890968,-0.251165620176119,-0.0888540082300024,-0.200121503263165,0.118748284307373,-0.226857234887351,-0.475978473637860,0.271041103314672,0.404959786121139,-0.273892804588585,0.270868158490077,-0.664467974519367,-0.895861979422149,-0.167848135204588,-0.373594924942307,-0.0183391917477020,0.0490802145188117,0.0232632599373776,-0.181883685006294,-0.379596980037567,-0.108579717356322,-0.0375425886618537,0.103015736387546
-0.680357898032912,0.403345107887302,0.622499414262556,0.779718422083700,0.0499345840625152,0.659283799385443,0.615544522176749,0.925148736440554,1.20105471069334,0.866573831167539,0.264703003747006,1.29500455642268,-1.82879798650170,0.0990699511026957,-0.311830597003102,0.215203394984674,0.851633270103623,-0.0144690396025275,0.470575666075109,-0.690945615802732,0.166261989234968,-0.435475522478574,-0.0959221379085226,0.835771842645096,0.918449583041153,0.538038832736031,0.935878400641060,1.71059136383505,0.248706403414026,0.309157130625044,0.770297767825179
-0.272578911989020,-0.166936491189290,0.148241747877150,-0.0764799406935008,-0.686310133350229,-0.369767233285934,-0.711783647842048,-0.158150548561457,0.303359515190545,-0.0585568545901097,0.384874686377281,0.178532924616878,-0.645743118982697,-0.648320460304588,-0.475978473637860,0.157067202594077,-0.395955223824178,-0.410513503478326,-1.03320794916695,-0.418748270080364,-0.209279684230102,-0.460185895240760,-1.09244732239392,-0.200704818672520,-0.406774151247801,0.312920319399307,0.253750979997248,-0.845450559573602,0.106123661699602,0.736165792982655,0.457550181808808
-1.35717318237111,-0.634238776357945,-1.12869626405406,-1.25576326918209,-1.24080191802311,0.648598169895088,-2.33307501623297,-0.317184031345533,0.637250665530852,0.311193810816356,0.370231527372426,1.76916815719382,-0.554439331870890,-0.460840100291320,-1.12515519622299,-1.01232132637453,-0.537203199118921,-1.49305919831662,-1.19291243757944,0.571176022822114,-0.701175197174053,-0.618035831129612,-0.794279650769793,-0.775528442834619,0.172114532222896,-1.86301287356750,-0.433693387860112,0.278612917461448,-1.28952876376478,-1.17537531458345,-0.222924601313206
0.889614574698405,-0.0533485644323953,-0.197317510428832,-0.421542723974890,0.119026965228864,1.51731804928287,-0.938613469507668,0.970253400792191,-0.150938869416384,0.264859211498621,0.695754500146839,1.33061698321718,-0.330057991008725,1.86598796902509,-0.475978473637860,-0.513957577250509,0.743837073335048,0.455701298969953,-0.421511044802805,0.688257758278682,0.531775944827791,2.23399575760615,-0.353378890981511,0.467037461484824,0.756815137947647,1.97872158132095,0.158101508208796,0.257269726738417,0.231440668324682,0.292474236355736,0.0673653842766712
-0.438338456325680,2.07109019522987,0.891792463784459,0.477963022051758,0.373609261751305,0.395286327068655,0.400682804450766,0.0265409085239223,2.17544062853134,0.593582814433683,0.817527029820667,2.70206718831087,0.299046903873310,-0.294904597616356,-0.555452506965988,-0.368957549587105,0.314681868926326,-0.961043617983851,-0.215874180301935,1.31281570704381,0.255020145769724,-0.273407545645368,-0.313753727374677,0.594127119324837,0.768874697122152,1.74656328735920,0.694558341437632,1.51872464468037,-0.00806290247430320,1.62904503330604,0.892120504716226
1.09332501590564,0.656144120397802,0.110709262298876,-1.83023887386078,-0.358427796423782,-0.448301577155790,0.327861185497955,-0.601893703115694,-0.0236386973886180,-0.522100258800263,0.169731289160005,0.862061772057940,-0.0879315264907165,-0.114976273403862,0.515336078845878,0.601480599569251,0.550338881552455,-0.331063741550621,-0.636934955664051,1.10391321231046,0.211257522884421,0.00467018155228687,0.249083700434773,0.437512862820802,1.40523704188315,1.53812210936443,0.858856885695811,-0.351607865370722,0.316287178201925,0.153168501518815,0.382417796406830
0.765406534863083,0.236015402149060,0.166732905134181,-2.52528837527888,0.281921952449922,-0.853281012356879,-0.793502452042581,-0.876765978867470,-0.0653051213196818,-0.789509878792696,1.33719591687223,-0.544627051594651,-0.554439331870890,-0.838198114948223,-0.180228426550323,-0.572414612364329,-0.358048993250749,-0.350570045365969,-2.03173614404191,0.700818655657517,-0.956142182970698,-0.0886216451675503,0.539931871665360,0.265697376589492,-0.0638211011212661,-0.277165275320988,-1.16745415563548,1.15429516738741,-0.349734213489535,-1.03049151303669,-0.946247223269161
-0.272578911989020,-2.50169642719554,-0.538422410432425,-1.92926502118502,-0.0216481422928429,0.468092485560005,2.82300697483786,-0.843923691099644,-2.69257961031750,-2.27297615974221,3.21497052838314,-2.17167560737178,1.89301500989146,2.78154939867608,3.69168095223779,2.34730168217320,-1.23528166119912,3.59464222557933,2.55750861741712,1.26737724236312,-0.837774275621643,-0.209151562427070,0.864872440146730,0.750531726155547,0.102883710930281,-2.00824460679704,1.96861501677381,1.86645331700961,-1.57285711662932,-3.28077274546715,-2.89977349113409
-2.14363945816674,0.0120263644024385,0.238944632793320,-1.44092460590342,0.185796468358823,-0.853281012356879,-0.486941881597001,0.376511021112709,0.116599248363761,-0.789509878792696,0.428189026320872,0.862061772057940,-0.932257776732494,-2.15028925345370,-1.32048069008863,-0.882642237366396,-1.88269430731767,-1.23897826924130,-1.45001641264145,-0.513136360318083,-0.866554077954992,-1.07143460932128,-0.501032035214525,0.265697376589492,-0.430644043320850,-0.0295870643042945,-0.479177493245334,0.124947796478567,0.106123661699602,-0.0577671701825545,-0.0436481502441728
1.96361612332524,0.403345107887302,1.99324774007429,-0.711335934769210,-0.232941503507734,1.87559616158880,1.60113629974836,1.13952702389370,-0.0653051213196818,-0.279897770364367,-0.538775363178935,1.65944084729222,0.916320904109009,-0.226857234887351,1.09521791846804,-0.351836005616469,1.45433293707193,0.968521695776822,1.67507055842486,3.05376996928153,1.67478989738119,0.369956893489264,1.88591823688818,2.61147033993646,1.46251781797030,1.63025070360956,-0.303541331106522,-0.323949990608219,1.22900773396462,1.57209396030590,1.48839877457997
0.175552452910825,-0.0980649921101613,-0.565306954604571,-1.52056922236760,-0.611350079749214,-0.488933524185742,0.282697204966882,-0.492738109773066,-0.428484410216446,-0.251165620176119,-0.449311043963741,0.400350735452700,-0.311319734505239,-0.366313658278981,0.466184692104649,-1.06772097916282,-0.897455316292934,-0.824745886359812,-0.708171975771419,0.0816544508253495,-0.599729310780499,-0.317888643098801,-0.182839052732234,-0.333624766732351,-0.184605440714985,-0.139884872452351,-0.456296766062265,-0.465633559702553,-0.421002003957409,-0.141003959824996,0.120600745284857
-0.272578911989020,-0.262343793434764,-0.219747696298589,-0.513138688391427,0.152692274133742,-0.0867914342698527,0.0203712678345618,-1.95242947358231,0.476272514459270,-0.522100258800263,0.153467527349804,0.346862013617213,0.211767920851310,-0.226857234887351,-0.475978473637860,-0.552658904552862,-0.215790424663209,-0.0631897325264992,0.308120816182468,0.0990968972582472,-0.649646992595388,-0.188352331557848,-0.256229553611311,-0.0376993288517289,0.349347768913407,0.236762902970801,-0.456296766062265,-0.216479877408396,-0.129316929448845,0.171179408477822,0.626925820805110
0.729785085774834,-0.879798959431268,-0.0473262846106999,-0.334310162634280,-0.817895038851310,-0.707605422341599,-0.0153075603763571,-0.247188194034048,-0.0653051213196818,-0.619149538217204,-0.0524396920431406,-0.246299573815695,-0.599354776800475,-0.838198114948223,-0.475978473637860,-1.69810601150224,-1.27037972607857,-1.30766585096585,-0.421511044802805,-0.181674615944981,0.150977319335872,-1.67668944498956,-1.26745590258349,-0.0970825958965015,-0.504295147318897,0.0746914283935110,-0.947817548537232,-0.164543003547754,0.365485952757288,0.0411689955865476,-0.00594092372570791
0.274365126811087,-0.413911047225559,0.827970656634357,-0.271508436151377,0.297500116029952,0.00852829297510846,0.414897078416625,0.902137161387632,0.248884097547699,0.145232959233853,0.325666135304541,1.10820516014135,-0.0721244605529512,-0.330168286474582,0.415283782735794,-0.858076225426345,-0.321127452295117,0.304609623912380,0.0546581180243718,0.133493493510304,0.757111734790089,1.11955034488293,1.10900304492404,0.0197576510202940,0.349347768913407,0.703237132261903,0.190532862516089,0.577367578228214,0.0687958996486893,0.206672334190130,-0.243895018848787
-1.27082987981401,-0.577000427132303,-0.459983827230601,-0.819104521484167,-1.41668717832831,0.128034353416121,-0.633644940171101,-0.780092543107708,-1.66166992339136,-0.0585568545901097,-0.997860898781364,0.618802614908163,-1.25517932807196,-1.54328993691432,-1.03666318490586,-0.719028630014330,-0.454780145513526,-1.53277831146299,-0.441699377908349,-1.99331451648407,-2.48231928523119,-2.41509892101158,-1.02783472638170,-0.553810081623270,-1.32267844580820,-1.30154775330925,-2.04389618207941,-1.97153659246069,-1.90418725190100,-0.928965023099870,-1.07077893275033
-0.272578911989020,0.525030941636632,1.25608658882258,0.321081856815776,0.0674343067340615,0.170822491414182,0.156351888607485,0.652963235957281,-0.379873115794261,-0.194646846401848,0.153467527349804,-0.269739638720361,0.0191793265588549,1.39971379077123,-0.475978473637860,-0.386289179091394,0.0740502402967630,0.138257122633413,0.576607876977925,-0.612628931834412,-0.0275799181901226,-0.127692175084188,-0.237539299940496,0.0570523951045861,0.302783352379297,1.10769145971690,-0.918450707441837,0.124947796478567,-0.258571345989722,-0.928965023099870,-1.07077893275033
1.19519480887825,-0.693045493131344,-0.0268360462852183,0.335912201608277,0.281921952449922,0.979591476608938,-0.126836496343201,0.328413239374958,-0.743558863936603,-0.0852047685936154,0.280113975843440,0.139399334165784,-0.821242594724878,-0.0845385267235739,-0.475978473637860,-0.741273343021237,0.579647124143677,-0.515533950576934,-0.251204887372584,0.296446295799984,0.991272054467947,0.706482219117944,-0.0791326307376117,0.181727395671722,0.496091545273077,0.964532718316315,-0.0493071477306455,-0.379596980037567,0.490946276620582,-0.0175414877531861,0.255876127396266
-0.272578911989020,-0.387894839069742,-0.620247861857566,-0.875463970572780,-1.45381359898753,-0.828142521452467,-0.583391421396624,-0.293528755171293,-0.129233989781040,-0.308954584487036,-0.0524396920431406,-0.518240175106646,-0.510906122208439,-0.604506817472272,-0.752273728270214,0.0330832671883189,-0.285140735053839,-1.37934077095306,-1.00323077620326,-0.537509754006818,-0.727576390258206,-1.07143460932128,-1.42400641217564,0.0754093978521754,-0.226815819620992,0.0746914283935110,-0.861069076320794,-0.679631872631015,-0.214532453215856,-0.626583562584689,-0.202176097121670
-0.272578911989020,1.29731567017406,1.67279253864626,-1.52056922236760,0.503661896646320,0.332207454872877,-0.558785763093575,-0.630319997054064,0.391417427386051,-0.685945519404403,0.370231527372426,0.758774352076616,2.38184632609514,2.69390198423134,3.75525428897765,3.36365062139876,-0.647444427382824,1.06273381932503,1.87990327804050,-0.664467974519367,-1.25968663203820,-1.07143460932128,-0.906472968630877,-0.179489775731263,-0.529558949848534,-0.982257568804985,-0.833027106236554,-0.139001075639766,-0.913489885001436,-0.518486897685198,-1.34642012115695
0.525094161290309,-0.362190209762349,-1.32030662422209,-0.513138688391427,-1.53021554424868,-0.428334560107362,-0.558785763093575,0.121052906704092,0.230439276314469,-0.251165620176119,-0.471315052162352,-0.466354248588649,-1.08452478063818,-0.0996772992510601,-1.32048069008863,0.0964351441215106,-0.232813375508445,-1.27296428639810,-0.421511044802805,-0.887791893542706,-0.599729310780499,-0.590501253745297,-0.457327249893571,-0.310767224913387,-0.292126956931425,0.189567955024638,-0.433693387860112,-0.113735282090362,-0.108579717356322,0.0603234728993950,-0.121310395276608
-0.965721910043265,-0.945844505641844,-0.336062014614646,-0.609557664350360,-0.873070966718859,0.00852829297510846,-0.608341225923224,0.157426882278130,-0.918635291951158,0.467090067597262,-1.08542114090090,-0.269739638720361,-0.532505285012209,-0.670735476221070,-1.67492719553627,-0.933094389184372,-0.215790424663209,-0.651084000883898,-0.613929539897474,-0.858348636273414,0.150977319335872,-0.892747965174887,-0.741207738601388,0.111562385588404,-0.529558949848534,-1.13524305822199,-1.30564743170506,-0.554958947395309,-1.44638431624863,-0.250739448933190,-0.563788944993141
-0.272578911989020,0.311998943832851,0.166732905134181,0.558189171327574,-0.0959074706530019,-0.170400448410268,-0.558785763093575,-0.293528755171293,-0.0864207200489484,-0.685945519404403,1.92446266803314,-0.856722170420376,-1.08452478063818,-0.226857234887351,-0.475978473637860,-0.334919515008017,-0.215790424663209,-0.147734594138055,-0.233434380439471,0.216773058640126,0.470098945549079,-0.733739294469726,-0.664993311167207,0.265697376589492,-0.248313484128203,0.108223837234239,-0.525798818284500,-0.351607865370722,-0.349734213489535,0.498206833617149,0.172428838148336
-0.739511404587430,-0.413911047225559,-0.676829036270737,-0.875463970572780,-1.82345100285338,-0.468499431883799,-0.821595661689592,-0.466515496505857,-1.38685174436908,-1.01005932004881,-0.859731507984922,0.890743216199114,-2.06513235415371,-1.14817894933195,-1.15591260937010,-1.31399689649592,-1.63268341840756,-1.23897826924130,-0.503966678765778,-0.745071997900883,-0.350007767516480,0.0226272026104351,-0.0298732386668602,-0.746247860275768,0.120452793186651,0.0232632599373776,-0.947817548537232,-1.65946529656932,-0.651815324347071,0.483185326536405,-1.10318818879800
-2.46410295093655,-1.08436423661621,-1.62596275425763,-1.05576066280121,-0.817895038851310,-0.488933524185742,-0.165618065972044,-0.202083529682412,0.0172966988133632,-0.112131723418746,0.512174367184709,2.05298490914234,-1.77540607712822,-1.27970044848974,-1.00834216858107,-0.301682450160015,-2.05696117516810,-2.48560289561279,-2.03173614404191,-1.10824578704901,-1.29727038526180,-1.03388648250054,-1.46586426677382,-0.866391175299863,-0.928489301692422,-0.760409027658393,-0.573615691285604,-1.42788360037459,-0.545862588487537,-1.33287297355188,-0.352249401166114
0.382413423330262,1.37831814725166,-0.219747696298589,-0.0398479680981867,0.152692274133742,0.943752374239571,0.537972216143913,0.612206452344127,0.174213477692898,0.311193810816356,0.0185106200732923,0.197853761734645,-0.0564920619014587,-0.312428928133902,-0.475978473637860,0.248970184227753,0.859596312815238,0.701166090101912,0.954054299810252,0.183912108242845,0.868710090050920,0.761036678632448,-0.112903529314886,0.298201681444215,1.04590886990100,1.12729469083425,0.790207813226084,0.0558670092628304,0.299609220038350,0.981144624356154,-0.308186527756115
0.274365126811087,-0.387894839069742,1.24570120072677,-2.14498907666956,-0.469417879986426,-0.853281012356879,-1.16390656578529,-0.718583049119095,-0.949135827383537,-1.04872923205520,-0.449311043963741,-0.341522411979650,-1.02163808607231,-2.02974116231875,-0.683612643052534,-0.457823962334549,-0.870380223267800,-0.905164929959220,-0.525316969325931,-0.161563330290123,-0.152567129731630,-0.764172452343910,-0.501032035214525,-0.929663433835706,-0.337078568373692,-0.868116298300997,-1.53427083147279,-1.09933470526455,-1.00910144511742,-1.64650886129725,-1.10318818879800
-0.864827599409778,-0.521248957698441,0.110709262298876,-2.45616554649113,-1.24080191802311,-2.08978045781675,-0.510569802443813,-1.51351178499991,-0.379873115794261,-0.754522935154817,-0.833184621528650,0.847586322997918,-0.407596172372465,-0.626247671769553,0.215401201884834,-0.763873986503233,-0.670557122098407,-0.961043617983851,-0.362543566492240,-0.0266217379457330,-0.190150882955231,-0.435475522478574,-0.0461122590484566,-0.746247860275768,-0.960836780663363,-0.277165275320988,-0.861069076320794,-1.56406171782714,-0.598122972367971,-0.741547985174738,-0.665667202656186
-0.272578911989020,0.838919252113651,-0.0473262846106999,-2.32528576889799,0.266220640054115,-0.428334560107362,-0.287293531643025,-0.0127939963372684,0.728762697876371,-0.652330652645226,0.470610223139951,1.30693650319675,0.582939285277572,-0.480510329792040,0.544035996905246,0.324755183011628,-0.303020208616431,-0.0467889660127679,0.704010542320790,0.460456056373165,0.297615625149932,-0.411180469818638,-0.715366120731169,-0.0183391917477020,0.364594913697737,0.173573733831756,-0.573615691285604,0.102146999614985,0.196446019533592,0.258639957524690,-0.0820947810701548
1.34086331588141,-1.19445559312881,0.487596979087862,-1.08761429307012,-0.0584307800564262,-2.14193641973532,-1.09658227612675,-0.910258651060094,-0.554637172466866,-1.20950037311910,-1.20828481626724,0.862061772057940,0.198848034861272,-1.17995472439667,-0.475978473637860,-1.03974956843867,-0.516145044977538,0.264568867007508,-0.233434380439471,0.216773058640126,0.703687496537942,-0.0694753837248082,0.506540453507761,-0.356781108402355,-0.337078568373692,-0.708749172641708,-1.10201741103983,-0.915218819405316,-1.10961825999944,-1.29219527932971,-0.202176097121670
0.889614574698405,0.274343400908423,-0.265420474641859,-2.14498907666956,0.343514660638864,-0.448301577155790,-0.908631554608262,-0.158150548561457,-0.633738230149920,-1.01005932004881,-0.561762810762910,0.236017053132953,2.02749569947749,0.353789843817162,0.239040824213524,0.203766003887583,0.500107527063063,0.986056578547646,0.626911663611423,0.327374155264352,0.339104602362127,0.451800728070034,0.810835373299919,0.000811642477521082,0.238681959779639,0.327794311032567,-0.456296766062265,0.739854376594697,-0.00806290247430320,0.358302625898313,0.138029440924283
-0.00407062232499388,-0.190393674329446,-0.219747696298589,0.779718422083700,-0.134104910844570,0.306324092938054,0.400682804450766,1.65602654333038,1.03658365816823,-0.490547707244380,0.169731289160005,-0.415608764949915,-0.152987479365650,-0.999001416400593,-0.329166137604896,-0.513957577250509,-0.285140735053839,-0.989709791570777,0.344461071540685,-0.465337197018588,-1.78232281316310,0.109211260421581,0.0178053624070469,0.298201681444215,-0.184605440714985,0.312920319399307,0.0399326486636514,-0.139001075639766,0.985121328027821,-0.626583562584689,0.693397113538083
-0.272578911989020,0.952657696833622,0.665414347688119,-0.584972898244070,1.27134467936717,0.357712943987937,0.628151514182994,0.513104696460337,0.321238972298108,-0.0852047685936154,0.0701624163334630,0.0794264411938684,0.358248750296950,1.11438344804936,-0.475978473637860,0.918405194537138,0.951827540504090,0.343700707546393,0.0976703932102514,-0.0641774153530305,0.379543112048363,-0.273407545645368,-0.0791326307376117,-0.0183391917477020,0.0672012150507224,0.400476006774318,0.0744661516899514,-0.139001075639766,0.0307432815673836,0.0411689955865476,0.138029440924283
-0.272578911989020,-0.634238776357945,0.166732905134181,-0.292203996178049,-0.539116458524978,-0.153355484184438,2.94363340669781,-0.910258651060094,-1.42418466458173,-2.03359407267395,3.60354555944512,-0.492151461796187,0.211767920851310,-0.226857234887351,-0.475978473637860,-0.146305076539643,-0.215790424663209,-0.273892804588585,0.308120816182468,0.624134046581978,-0.228640355406759,0.341612424437890,-0.373594924942307,2.20634169381205,0.873788014294326,0.551265863234271,0.514372882410216,1.55592006865066,-0.494959771863212,0.224161177631159,1.13613971488106
-0.272578911989020,0.0962062082980629,0.166732905134181,-0.292203996178049,-0.539116458524978,0.113535556717021,-0.126836496343201,-0.910258651060094,-0.607072137216040,-0.490547707244380,-0.182813493938034,-0.390648234687618,-2.70456370133274,-0.226857234887351,-0.475978473637860,-0.146305076539643,-0.215790424663209,2.03433360795009,0.308120816182468,-0.0641774153530305,-0.228640355406759,-0.435475522478574,-0.373594924942307,0.0935781203303953,0.0307674538073829,0.342553444441645,-0.241720557916871,-0.465633559702553,-0.214532453215856,0.0603234728993950,-0.141216305837118
-0.568244358535124,-0.262343793434764,-0.705765912625324,-0.711335934769210,-1.41668717832831,-0.428334560107362,-1.00013273632713,0.625901463816075,-0.0653051213196818,-0.720005629120135,-0.913875557917528,0.520539846664330,-0.821242594724878,-0.520672344752878,-1.03666318490586,-0.592450552312996,-0.602316846443179,-1.07882681543513,-0.808808473115055,-0.181674615944981,-0.288171562076096,0.516633190500735,-0.479018957404166,-0.333624766732351,-0.717554128627003,-0.139884872452351,-1.37878448677377,-0.495030967958964,-0.373203335385643,0.0980348622310839,-0.773130553215746
-0.541404027780009,0.764645027861264,-0.921727724499485,-0.819104521484167,-0.611350079749214,-0.276317420569175,-0.308404806959463,0.227908942009479,-0.285587247890968,0.0453563010942976,-1.08542114090090,0.139399334165784,0.458943090081878,-0.520672344752878,-1.58822400820324,-0.285352671951658,-0.0559142857827377,-1.07882681543513,-0.636934955664051,-0.917713923891578,-0.0104970193541305,-0.961595339037670,-0.479018957404166,-0.477333389124375,-0.661725424566856,0.173573733831756,-0.778177391145707,-0.554958947395309,-0.280967569826825,-0.683153204498204,-0.286520944338683
1.56938993789656,-0.521248957698441,-1.12869626405406,-1.98086104086599,-1.53021554424868,0.0239212998226044,1.08064939417581,0.970253400792191,-0.743558863936603,-1.33703894143913,0.355483398590003,2.77252228668474,2.50909768709006,1.71366410282542,2.78187931847415,2.17904231083403,1.52069397316114,1.30248193256225,2.07111473809086,4.01663253445835,1.20341837381219,2.24937379206416,2.82645034926552,2.79374111344836,3.69480526698902,3.49927821817845,2.62503319577550,3.24850946081922,3.56108027151107,2.93112614602920,3.42779733598557
